37,0,83,-2,30,0,46,52,6,1
37,0,79,0,12,-17,43,66,24,1
37,0,79,0,2,-7,42,76,34,1
37,0,99,0,30,31,61,68,6,1
37,0,79,0,10,-6,42,68,26,1
37,0,106,13,28,0,69,77,8,1
37,1,109,4,26,0,71,83,12,1
37,0,106,0,36,11,69,69,0,1
37,0,81,4,24,0,44,58,14,1
37,0,76,0,28,14,40,48,8,1
37,0,100,0,30,-3,64,69,6,1
37,1,90,0,24,0,52,66,14,1
37,0,94,0,10,18,57,84,28,1
37,0,79,7,26,0,42,53,12,1
37,0,79,0,10,22,42,68,26,1
37,0,106,0,38,20,68,67,0,1
37,2,75,0,18,-19,38,57,18,1
37,0,77,-5,2,0,40,75,34,1
37,0,79,0,2,-8,42,76,34,1
37,0,90,-5,6,-6,52,84,32,1
37,0,83,0,0,3,46,83,36,1
37,0,94,0,8,-17,57,86,30,1
37,0,78,0,6,-15,42,73,32,1
37,0,95,0,10,11,58,84,26,1
37,0,81,-1,12,0,44,68,24,1
37,0,74,-1,20,-8,37,54,16,1
37,0,106,1,28,-13,69,78,8,1
37,0,79,6,10,0,42,69,26,1
37,0,82,-3,8,0,45,74,30,1
37,0,80,0,24,18,43,57,14,1
37,0,77,0,20,0,40,57,16,1
37,0,91,0,16,-3,53,75,22,1
39,1,93,0,36,11,54,57,2,1
37,0,105,0,20,0,68,84,16,1
37,0,83,0,30,13,46,52,6,1
37,0,108,0,34,6,71,75,4,1
37,0,106,0,24,-20,69,83,14,1
37,0,80,0,10,29,43,70,26,1
37,0,79,0,6,-12,43,74,32,1
37,0,94,-6,8,0,57,86,30,1
37,0,79,0,16,-15,43,64,22,1
37,0,91,-7,16,0,53,75,22,1
37,0,78,0,26,19,41,52,12,1
37,0,78,0,8,-6,42,70,28,1
37,0,80,-2,12,-6,43,67,24,1
37,-2,75,0,28,12,38,46,8,1
37,0,78,0,12,10,41,65,24,1
38,0,93,0,28,-6,55,64,10,1
37,0,104,-1,24,4,67,81,14,1
37,0,97,0,30,23,60,66,6,1
37,0,99,0,28,-12,61,70,8,1
43,0,96,0,56,883,53,39,-12,1
55,0,92,0,26,-19,36,66,30,4
37,0,78,0,6,10,42,73,32,1
37,0,78,0,16,9,42,63,22,1
37,0,79,0,12,14,43,66,24,1
37,-1,77,-3,20,-7,40,57,16,1
37,-1,76,-6,20,-7,40,55,16,1
37,0,97,0,20,-23,60,77,16,1
37,0,75,0,26,4,38,49,12,1
37,0,75,8,26,0,38,49,10,1
37,4,94,0,8,-6,57,86,30,1
37,0,106,0,28,3,69,78,8,1
37,0,76,0,24,-23,40,53,14,1
37,0,80,0,10,-24,43,70,26,1
37,0,77,0,10,-3,40,66,26,1
37,0,98,1,30,0,61,67,6,1
37,0,77,7,16,7,40,61,22,1
37,-2,91,0,6,-1,53,86,32,1
37,0,90,0,34,13,53,57,4,1
37,0,79,0,16,-16,42,64,22,1
37,0,81,0,10,20,44,70,26,1
37,0,77,-3,8,-15,41,70,28,1
55,0,78,7,24,0,23,55,32,4
37,0,83,0,0,25,46,83,36,1
37,0,81,0,8,-7,44,73,28,1
55,0,93,2,20,-5,37,72,34,4
37,3,97,0,36,0,60,61,0,1
37,0,76,1,20,0,40,55,16,1
37,-2,80,0,20,0,43,59,16,1
37,0,75,0,20,16,38,54,16,1
37,0,81,8,16,0,44,65,22,1
37,-3,75,0,26,-1,38,49,10,1
37,-1,80,1,18,0,43,62,18,1
37,0,78,4,26,-3,42,52,10,1
37,0,78,-1,6,0,41,73,32,1
37,0,95,0,12,-6,58,82,24,1
37,0,77,0,2,4,40,74,34,1
37,-1,79,0,24,0,42,55,14,1
37,0,77,-1,20,-4,40,56,16,1
37,0,104,6,26,25,67,78,12,1
37,1,92,4,6,0,54,86,32,1
37,0,78,0,12,-13,42,65,24,1
37,0,76,2,26,10,39,50,12,1
53,1,81,0,54,293,27,26,0,1
37,0,108,0,34,-23,71,75,4,1
56,0,77,0,20,-1,22,57,36,4
37,0,76,0,30,24,39,45,6,1
37,0,94,0,10,30,57,84,26,1
37,0,80,0,26,8,43,54,12,1
37,1,104,0,18,9,66,86,20,1
37,0,78,0,24,25,41,55,14,1
37,0,76,37,24,0,39,53,14,1
37,0,77,0,24,-15,40,54,14,1
37,0,97,0,24,-1,60,73,14,1
37,0,76,5,28,0,40,48,8,1
37,0,77,0,2,20,40,74,34,1
38,0,102,0,36,26,65,66,2,1
37,0,95,0,16,-11,58,79,22,1
37,0,78,2,12,0,42,65,24,1
37,0,100,0,30,-11,64,69,6,1
37,0,83,0,28,8,46,54,8,1
37,1,79,0,20,18,41,58,16,1
56,0,78,-2,26,-4,22,52,30,4
55,-1,80,-2,20,-4,25,59,34,4
37,0,80,0,20,-19,43,59,16,1
37,0,78,0,18,1,42,60,18,1
37,0,77,0,16,-11,41,62,22,1
37,0,97,0,34,11,60,64,4,1
56,0,77,0,18,12,22,59,38,4
37,0,84,0,28,0,47,55,8,1
37,0,78,-1,2,31,41,75,34,1
37,0,83,0,0,5,47,83,36,1
55,0,78,8,26,0,23,52,30,4
37,0,78,0,10,-6,41,68,26,1
37,0,84,0,28,-2,47,55,8,1
37,0,81,-1,28,-3,44,52,8,1
38,0,93,4,28,7,55,64,10,1
37,0,80,2,16,14,43,65,22,1
56,0,80,0,20,0,24,59,36,4
37,0,76,0,24,15,40,53,14,1
37,0,79,0,12,12,43,66,24,1
37,0,81,0,28,-1,45,53,8,1
38,0,90,-6,6,0,52,85,32,1
37,0,108,0,30,-8,71,77,6,1
37,0,78,0,10,-10,42,68,26,1
37,0,75,0,24,0,38,52,14,1
37,0,97,-2,20,-6,60,77,16,1
37,0,77,0,20,-6,40,56,16,1
37,0,83,0,8,14,46,75,30,1
37,0,94,5,30,0,57,63,6,1
37,0,79,0,16,17,43,64,22,1
37,0,79,-1,0,8,42,79,36,1
37,-1,79,-3,20,-7,42,58,16,1
37,0,82,0,28,0,45,54,8,1
37,0,104,0,24,-6,66,80,14,1
37,0,95,0,12,-13,58,82,24,1
37,0,79,0,12,13,43,66,24,1
56,0,79,0,16,20,23,63,40,4
37,0,77,0,26,-17,41,52,10,1
37,0,104,0,18,17,66,86,20,1
37,0,96,0,30,13,59,65,6,1
37,0,82,0,18,3,45,64,18,1
37,0,104,0,18,21,67,86,18,1
37,0,103,0,30,-3,66,72,6,1
37,0,105,0,24,0,68,82,14,1
37,0,76,0,30,25,40,45,6,1
37,0,105,4,18,0,68,87,18,1
55,0,92,0,28,15,36,63,28,4
55,0,79,0,26,9,23,53,30,4
37,-1,75,-3,20,40,38,54,16,1
37,0,75,0,28,22,38,46,8,1
37,-3,75,-1,20,0,38,54,16,1
38,0,92,0,24,5,54,69,14,1
37,-2,94,0,36,3,57,58,2,1
37,0,92,0,20,10,55,71,16,1
37,0,76,0,16,-7,39,61,22,1
37,0,78,-1,10,-19,42,68,26,1
37,0,104,0,24,-15,66,80,14,1
37,0,75,0,18,-22,38,57,18,1
37,0,108,0,36,9,71,72,0,1
37,0,98,7,34,0,61,64,2,1
38,0,92,0,24,11,54,69,14,1
37,0,80,0,6,-8,43,75,32,1
37,0,76,-2,20,-6,40,55,16,1
37,0,78,0,20,-15,41,57,16,1
37,-1,78,0,8,-30,42,70,28,1
37,0,78,0,16,-15,41,63,22,1
37,1,77,0,2,24,40,74,34,1
37,0,96,4,10,0,59,86,28,1
37,0,104,0,24,-2,66,80,14,1
37,0,79,0,26,2,42,53,12,1
37,0,81,7,24,0,44,57,14,1
37,0,79,-3,24,0,42,55,14,1
49,0,86,0,50,224,37,37,0,1
37,0,102,0,36,4,65,66,2,1
37,0,95,0,8,-24,58,87,30,1
55,-1,79,-6,20,-10,23,58,34,4
37,0,104,8,18,0,67,86,20,1
37,3,94,0,8,-11,57,86,30,1
37,0,106,3,34,2,69,73,4,1
37,0,81,0,26,27,44,55,10,1
37,0,77,0,16,-6,40,61,22,1
37,0,104,0,34,1,67,71,4,1
37,-2,97,0,34,-1,61,64,2,1
37,0,79,0,18,26,42,61,18,1
37,-1,97,-3,20,-7,60,77,16,1
37,0,77,0,26,-17,40,51,10,1
37,0,99,0,28,-13,61,70,8,1
37,0,80,0,16,-30,43,65,22,1
37,0,93,0,12,4,55,80,24,1
37,0,80,6,28,0,43,52,8,1
37,0,92,-1,12,0,55,79,24,1
37,0,90,11,6,0,53,85,32,1
37,0,79,0,6,10,42,74,32,1
37,0,81,0,30,5,45,50,6,1
37,0,106,7,18,0,68,88,20,1
37,0,77,0,16,-7,41,62,22,1
37,0,90,104,6,0,53,85,32,1
37,0,80,0,16,-23,43,65,22,1
37,0,80,0,30,6,43,49,6,1
37,0,106,0,34,-1,69,72,4,1
37,0,77,0,6,5,40,72,32,1
37,0,95,0,8,-12,58,87,30,1
37,0,80,0,12,1,43,67,24,1
37,0,76,0,28,27,39,48,8,1
38,-6,90,0,6,0,52,85,34,1
37,0,76,0,26,8,39,50,12,1
37,0,79,0,6,17,42,74,32,1
37,0,81,-1,28,-2,44,52,8,1
37,0,97,-1,30,0,60,66,6,1
37,4,80,0,18,-2,43,62,20,1
37,0,83,0,8,19,47,75,28,1
37,0,76,0,18,14,39,58,18,1
37,0,76,5,20,0,39,55,16,1
37,0,78,0,12,-18,41,65,24,1
37,0,104,-7,18,0,67,86,18,1
37,0,76,0,18,-8,40,58,18,1
37,0,105,-6,30,7,68,74,6,1
37,0,95,0,26,4,58,70,12,1
37,0,80,0,6,-6,43,75,32,1
37,0,79,0,20,6,42,58,16,1
37,0,76,0,20,31,39,55,16,1
37,0,82,0,26,-15,45,56,10,1
37,0,83,0,30,24,46,52,6,1
37,0,78,0,12,27,41,65,24,1
37,0,75,-4,18,0,38,57,18,1
37,0,80,4,28,0,43,52,8,1
37,0,79,0,6,31,43,74,32,1
37,0,79,0,10,-7,42,69,26,1
37,0,95,-1,26,10,58,70,12,1
55,0,92,0,30,7,36,61,24,4
37,0,79,-2,0,13,42,79,36,1
37,0,101,1,28,0,64,73,8,1
37,0,96,0,16,18,59,81,22,1
37,0,79,0,10,-5,42,68,26,1
37,0,76,0,20,-19,40,55,16,1
55,0,77,0,26,13,21,51,30,4
37,0,75,0,20,17,38,54,16,1
37,0,84,0,28,3,47,55,8,1
37,0,99,0,30,23,61,68,6,1
37,0,94,0,10,-2,57,84,26,1
37,0,77,-3,26,4,40,51,10,1
37,0,83,0,10,3,46,72,26,1
37,0,82,0,26,8,45,56,12,1
37,0,80,4,8,13,43,72,28,1
37,0,93,0,10,-8,56,83,26,1
37,0,97,0,24,5,60,74,14,1
37,0,79,0,6,2,42,74,32,1
37,0,94,3,30,0,57,63,6,1
37,0,96,1,10,0,59,86,28,1
37,0,80,0,6,2,43,75,32,1
37,0,79,0,20,5,41,58,16,1
37,0,76,0,20,17,40,55,16,1
37,0,80,0,12,-11,43,67,24,1
37,0,97,-5,18,-7,60,79,18,1
55,0,77,0,20,6,22,57,34,4
37,0,108,0,34,-15,71,75,4,1
37,0,79,0,12,6,42,66,24,1
38,0,92,0,24,13,54,69,14,1
37,-2,78,3,0,3,41,78,36,1
37,-1,79,0,24,28,42,55,14,1
37,0,77,0,20,-10,40,56,16,1
37,0,78,0,12,-21,42,65,24,1
55,0,77,0,20,-10,22,57,34,4
55,0,80,7,20,-6,25,59,34,4
37,0,79,0,8,31,42,71,28,1
37,0,103,0,24,-6,66,80,14,1
56,0,77,0,18,11,22,59,38,4
37,5,79,0,28,0,41,50,8,1
37,0,84,0,18,-4,47,66,18,1
37,0,76,0,20,0,39,55,16,1
37,0,106,3,34,0,69,72,4,1
37,0,75,0,20,-5,38,54,16,1
37,0,79,0,12,7,43,66,24,1
55,0,79,0,20,-9,23,58,34,4
37,0,108,2,36,0,71,71,0,1
37,0,105,5,34,14,68,71,4,1
37,0,105,0,30,-17,68,74,6,1
37,0,76,3,24,31,39,52,14,1
37,0,80,0,16,-2,43,65,22,1
37,-1,103,-3,24,-8,66,80,14,1
37,0,81,0,16,5,44,65,22,1
38,1,92,0,28,20,54,64,10,1
37,0,79,0,6,-18,42,74,32,1
37,0,76,1,26,0,40,50,10,1
37,0,78,0,16,11,41,63,22,1
37,0,105,-1,18,0,68,87,20,1
37,-36,78,0,10,0,42,68,26,3
37,0,76,0,20,2,40,55,16,1
37,0,78,0,18,-32,42,60,18,1
37,0,75,-6,20,0,38,54,16,1
37,0,76,0,24,-7,40,53,14,1
37,0,78,0,8,-2,42,70,28,1
37,0,104,0,28,18,67,75,8,1
37,0,75,-1,18,-4,38,57,18,1
37,0,97,0,30,21,60,66,6,1
37,0,90,0,28,0,53,62,8,1
37,0,81,0,24,-11,45,58,14,1
37,0,78,0,18,-14,42,60,18,1
37,0,78,-1,8,2,41,70,30,1
37,0,77,0,26,-10,41,52,10,1
37,0,76,0,26,-11,39,50,12,1
37,0,96,0,38,22,59,57,0,1
37,0,95,0,8,-22,58,87,30,1
37,-1,106,-2,34,-3,69,72,4,1
37,0,79,0,16,0,43,64,22,1
37,0,78,0,6,-5,41,73,32,1
37,0,95,8,10,0,58,84,26,1
37,0,81,0,26,-11,44,55,10,1
37,0,79,-5,28,16,42,50,8,1
55,0,77,0,24,-20,21,54,32,4
37,0,92,0,20,15,55,71,16,1
37,0,109,-7,28,0,72,81,8,1
37,0,93,0,10,-24,56,83,28,1
37,0,96,2,28,0,59,68,8,1
37,0,93,0,28,5,55,64,8,1
37,0,90,0,20,26,53,70,16,1
37,0,108,-6,30,-1,71,77,6,1
37,-1,80,0,18,-7,43,62,18,1
37,0,78,0,10,8,41,68,26,1
37,0,107,8,26,0,69,81,12,1
37,0,94,3,12,0,57,81,24,1
37,0,106,-7,26,0,69,80,12,1
37,0,76,-3,28,13,39,47,8,1
37,0,80,1,16,11,43,65,22,1
37,0,75,-2,24,-4,38,52,14,1
37,0,90,-7,36,0,52,53,2,1
37,3,79,0,26,14,41,53,12,1
37,-4,102,0,36,9,65,66,2,1
37,0,108,5,36,0,71,72,0,1
37,0,77,0,28,26,41,49,8,1
37,-1,94,0,36,2,57,58,2,1
37,0,92,-1,26,10,55,66,12,1
37,0,104,-8,28,0,67,76,8,1
56,0,77,0,24,7,22,54,32,4
37,0,78,0,16,19,41,63,22,1
37,0,79,0,2,-3,43,77,34,1
56,-2,77,-7,24,-15,22,54,32,4
37,0,95,0,28,29,58,67,8,1
37,0,79,0,28,5,42,51,8,1
37,0,77,0,20,28,40,57,16,1
37,0,77,0,26,0,41,52,10,1
37,0,78,0,2,14,41,75,34,1
37,0,79,0,10,4,42,68,26,1
37,0,79,0,28,0,43,51,8,1
37,0,77,0,24,-16,40,54,14,1
37,0,92,3,8,3,55,84,30,1
37,0,105,0,30,-2,68,74,6,1
37,0,79,0,8,-8,43,72,28,1
37,5,75,0,20,26,38,54,16,1
37,0,77,0,26,29,40,51,10,1
37,0,78,0,16,16,41,63,22,1
55,0,78,1,26,6,23,52,30,4
45,0,85,0,44,350,41,41,0,1
37,0,80,0,8,29,43,72,28,1
37,0,83,0,2,3,46,80,34,1
37,0,80,0,26,21,43,54,12,1
37,0,105,0,16,-18,68,89,22,1
37,0,82,0,16,31,45,66,22,1
55,0,79,0,18,13,23,61,38,4
37,0,77,0,6,-10,40,72,32,1
37,1,90,0,28,0,53,62,8,1
37,0,84,0,20,-2,47,63,16,1
37,0,80,-4,24,0,43,57,14,1
37,0,81,-6,24,0,44,57,14,1
37,0,106,0,26,17,68,80,12,1
55,0,82,0,54,414,26,28,2,1
37,0,77,7,28,1,40,49,8,1
37,0,80,0,20,-23,43,59,16,1
37,0,106,17,26,-3,69,80,12,1
37,0,79,6,12,0,42,66,24,1
37,0,105,8,20,-3,68,84,16,1
37,-4,97,0,34,-6,61,64,2,1
37,0,95,0,24,6,58,72,14,1
37,0,102,-6,36,0,64,66,2,1
37,0,78,0,2,-13,41,75,34,1
37,0,79,0,16,31,43,64,22,1
37,0,104,0,16,-16,67,88,22,1
37,0,84,0,24,-7,47,61,14,1
37,0,108,0,34,-8,71,75,4,1
37,0,108,2,36,0,70,71,2,1
37,0,84,0,24,-18,47,61,14,1
38,1,92,0,28,25,54,64,10,1
37,0,78,0,16,-22,42,63,22,1
37,1,91,-2,6,0,53,86,32,1
37,0,106,0,24,16,69,82,14,1
37,0,99,-5,28,0,61,70,8,1
37,0,77,1,20,-5,40,56,16,1
37,0,79,0,10,-4,42,68,26,1
37,0,96,6,26,1,59,70,12,1
37,0,76,0,26,-16,39,50,10,1
37,0,81,0,8,-3,44,73,28,1
37,0,105,6,34,11,68,71,4,1
38,0,90,3,8,0,52,82,30,1
37,0,106,0,20,-15,69,85,16,1
56,0,78,0,24,-13,22,55,32,4
37,0,76,0,24,0,40,53,14,1
37,0,105,-4,16,-21,68,89,22,1
37,0,96,0,30,0,59,65,6,1
37,0,79,0,28,0,42,51,8,1
37,0,90,0,36,14,53,54,2,1
37,0,84,0,24,6,47,61,14,1
37,0,78,0,2,5,42,75,34,1
37,0,105,0,30,-8,68,74,6,1
37,-1,106,-2,34,-4,69,72,4,1
37,0,76,144,20,0,40,55,16,1
37,-21,106,0,30,0,69,75,6,1
37,0,83,0,16,-30,47,68,22,1
37,0,79,0,24,1,42,55,14,1
37,0,78,-7,28,0,41,50,8,1
37,0,84,0,26,10,47,58,10,1
37,-1,80,0,20,2,43,59,16,1
37,0,84,4,24,-9,47,61,14,1
37,0,90,0,36,5,53,54,2,1
37,0,91,0,16,-4,53,75,22,1
37,0,76,0,26,-5,39,50,12,1
37,0,95,1,10,0,58,85,28,1
37,-1,100,-5,30,-9,64,69,6,1
37,0,103,0,20,11,66,82,16,1
37,0,76,0,26,0,39,50,10,1
37,0,77,0,0,0,41,77,36,1
37,0,92,3,8,2,55,84,30,1
37,0,80,0,16,-1,43,65,22,1
37,0,84,0,26,9,47,58,10,1
37,0,78,0,8,-22,42,70,28,1
37,0,78,0,10,-23,41,68,26,1
55,0,92,-1,24,-2,37,69,32,4
37,0,76,-3,18,0,39,57,18,1
37,0,77,0,20,20,40,56,16,1
37,0,106,0,26,16,68,80,12,1
37,0,78,0,12,31,41,65,24,1
37,0,79,0,26,-11,42,53,12,1
37,0,95,0,8,-14,58,87,30,1
37,0,83,7,24,0,46,60,14,1
37,0,83,0,16,16,46,67,22,1
37,0,78,0,8,18,41,70,30,1
37,0,95,0,10,12,58,84,26,1
37,0,78,0,16,25,41,63,22,1
37,0,77,0,26,7,40,51,10,1
55,0,92,-5,30,-1,36,61,24,4
45,-386,83,0,44,1327,38,39,0,1
37,0,101,-3,28,0,64,73,8,1
37,0,96,0,30,21,59,65,6,1
37,0,83,0,28,-6,46,54,8,1
37,0,90,0,18,-8,53,72,20,1
37,0,103,0,30,0,66,72,6,1
45,-5,88,0,44,335,43,44,2,1
42,0,81,0,42,2356,39,40,0,1
37,-3,82,4,24,0,45,59,14,1
37,0,77,0,18,6,40,59,18,1
55,-1,77,0,28,21,22,49,26,4
37,0,76,0,26,17,40,50,10,1
37,0,95,-2,18,0,57,77,20,1
37,0,76,5,26,0,39,50,10,1
55,0,77,0,24,-14,21,54,32,4
37,0,80,0,20,10,43,59,16,1
55,0,79,-1,20,-1,23,58,34,4
37,0,107,0,28,-5,70,78,8,1
37,0,99,0,30,1,61,68,6,1
56,0,77,0,20,17,22,57,36,4
45,0,85,0,44,224,41,41,0,1
37,0,79,0,28,-6,42,50,8,1
55,0,77,0,16,31,22,62,40,4
37,0,97,0,34,-15,60,64,4,1
37,0,92,1,8,14,54,84,30,1
37,0,78,-2,12,-5,41,65,24,1
37,-4,90,-1,6,-35,53,85,32,1
37,0,82,0,26,19,45,56,12,1
37,0,79,-2,12,-5,43,66,24,1
37,0,78,0,10,24,41,68,26,1
37,1,94,0,8,-5,57,86,30,1
37,0,93,0,12,10,55,80,24,1
37,1,97,0,34,18,60,64,4,1
37,0,79,0,8,7,42,71,30,1
37,0,76,0,24,-21,40,53,14,1
37,-4,76,0,20,0,39,55,16,1
37,0,78,0,16,6,41,63,22,1
37,0,79,4,10,11,42,68,26,1
37,0,107,0,28,-27,70,78,8,1
37,0,108,25,28,0,71,79,8,1
37,0,106,0,26,-20,68,80,12,1
55,0,79,0,24,-15,23,55,32,4
37,-24,106,-29,30,-11,69,75,6,1
37,0,78,0,10,15,41,68,26,1
37,0,83,0,2,7,46,81,34,1
37,0,78,0,24,15,41,55,14,1
37,0,77,-5,0,0,41,77,36,1
37,0,84,0,26,5,47,58,10,1
37,0,79,0,8,-12,43,72,28,1
37,0,93,0,16,1,55,77,22,1
37,0,77,0,24,-13,40,54,14,1
37,0,77,0,26,-15,41,52,10,1
37,0,81,0,26,0,44,55,10,1
37,0,108,0,36,4,71,72,0,1
37,3,98,0,34,6,61,64,4,1
37,0,95,0,10,16,58,84,26,1
37,-2,108,-4,26,0,71,82,12,1
37,0,80,0,8,23,43,72,28,1
55,-1,77,-4,24,-8,21,54,32,4
38,0,94,0,36,22,56,58,2,1
37,0,81,0,30,3,44,50,6,1
37,0,77,0,26,-13,41,52,10,1
37,0,81,0,12,-16,44,68,24,1
37,0,79,0,10,-8,43,69,26,1
37,0,104,0,16,-16,67,89,22,1
37,0,95,-1,10,0,57,84,28,1
37,0,82,1,24,-3,45,59,14,1
37,0,75,0,20,6,38,54,16,1
37,0,93,0,10,10,55,82,28,1
37,0,76,3,26,12,39,50,12,1
37,0,104,0,24,26,67,81,14,1
37,-2,76,0,20,-6,39,55,16,1
37,0,77,0,26,6,40,51,10,1
37,2,90,-3,6,0,53,85,32,1
37,0,80,0,26,6,43,54,12,1
37,0,77,0,28,86,40,48,8,1
37,0,77,0,28,134,40,48,8,1
37,0,76,4,18,-4,40,58,18,1
