0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,559,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,84,176,0.75,0.08,0.01,0.01,0.01,0.01,0.08,0.05,normal.,null
0,tcp,http,SF,227,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,317,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,192,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal.,null
20,tcp,ftp,SF,232,765,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,179,48,0.27,0.04,0.01,0.00,0.01,0.02,0.02,0.00,normal.,null
0,tcp,http,SF,322,680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,6,255,1.00,0.00,0.17,0.04,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,321,2060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,8,255,1.00,0.00,0.12,0.03,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,218,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,32,0.00,0.00,0.00,0.00,1.00,0.00,0.09,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,174,56,0.32,0.03,0.32,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,312,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,37,0.00,0.00,0.00,0.00,1.00,0.00,0.11,22,255,1.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,307,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,246,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,snmpgetattack.,null
0,tcp,http,SF,232,2367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,235,695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,249,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,243,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,237,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,240,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,51,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,240,2172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,315,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,244,668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,255,1.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.00,0.00,0.00,0.00,1.00,0.00,0.19,2,255,1.00,0.00,0.50,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,247,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,26,0.00,0.00,0.00,0.00,1.00,0.00,0.12,53,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,245,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,35,0.00,0.00,0.00,0.00,1.00,0.00,0.09,62,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal.,null
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,3,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,snmpgetattack.,null
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.00,0.00,0.00,0.00,1.00,0.00,0.44,255,246,0.96,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,299,2178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,238,1.00,0.00,0.50,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,291,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,238,1.00,0.00,0.08,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,38,0.33,0.22,0.33,0.08,0.00,0.00,0.11,0.00,normal.,null
0,udp,domain_u,SF,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,255,238,0.93,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,54,0.76,0.07,0.76,0.06,0.00,0.00,0.03,0.00,normal.,null
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,255,236,0.93,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,255,236,0.93,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,236,0.93,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,255,236,0.93,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,315,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,24,255,1.00,0.00,0.04,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,294,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.00,0.00,0.00,0.00,1.00,0.00,0.12,152,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,305,1745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27,0.00,0.00,0.00,0.00,1.00,0.00,0.11,159,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,snmpgetattack.,null
0,tcp,http,SF,286,958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,153,1.00,0.00,1.00,0.03,0.00,0.33,0.00,0.00,normal.,null
0,tcp,http,SF,278,1731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,153,1.00,0.00,0.09,0.03,0.00,0.27,0.00,0.00,normal.,null
0,tcp,http,SF,315,938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,43,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,296,921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,340,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.00,0.00,1.00,0.00,0.33,19,255,1.00,0.00,0.05,0.04,0.00,0.01,0.00,0.00,normal.,null
0,tcp,auth,SF,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,1,0.03,0.11,0.03,0.00,0.00,0.00,0.13,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,254,1.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,224,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,82,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,255,247,0.97,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,299,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.50,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,296,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,296,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0.00,0.00,0.00,0.00,1.00,0.00,0.13,14,255,1.00,0.00,0.07,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,289,1743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,32,0.00,0.00,0.00,0.00,1.00,0.00,0.09,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,0.67,0.67,0.50,255,249,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,69,71,0.33,0.26,0.52,0.03,0.01,0.01,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,251,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,335,606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,126,255,1.00,0.00,0.01,0.05,0.01,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,342,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.00,0.00,0.00,0.00,1.00,0.00,0.00,136,255,1.00,0.00,0.01,0.05,0.01,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,274,349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,270,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,113,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal.,null
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75,75,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43,13,0.30,0.09,0.30,0.00,0.00,0.00,0.05,0.00,normal.,null
0,tcp,http,SF,203,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,54,255,1.00,0.00,0.02,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,211,631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,19,0.00,0.00,0.00,0.00,1.00,0.00,0.11,62,255,1.00,0.00,0.02,0.05,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,251,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,373,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,149,255,1.00,0.00,0.01,0.05,0.01,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,203,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,70,255,1.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,204,2199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,77,255,1.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,258,1432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,255,1.00,0.00,0.20,0.03,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,snmpgetattack.,null
0,tcp,http,SF,298,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,207,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,255,251,0.98,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,44,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,303,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,180,255,1.00,0.00,0.01,0.05,0.01,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,325,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.00,0.00,0.00,0.00,1.00,0.00,0.00,190,255,1.00,0.00,0.01,0.05,0.01,0.00,0.00,0.00,normal.,null
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,snmpgetattack.,null
0,tcp,http,SF,208,2393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,81,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,204,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,90,255,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal.,null
0,udp,domain_u,SF,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,39,7,0.18,0.08,0.18,0.00,0.00,0.00,0.08,0.00,normal.,null
0,tcp,http,SF,218,2219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,7,255,1.00,0.00,0.14,0.03,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,373,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,226,255,1.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,308,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,114,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,224,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,229,1733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,267,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,22,0.00,0.00,0.00,0.00,1.00,0.00,0.14,65,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,225,673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,31,0.00,0.00,0.00,0.00,1.00,0.00,0.10,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,295,1549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,5,255,1.00,0.00,0.20,0.02,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,288,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,11,255,1.00,0.00,0.09,0.02,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,311,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,123,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,305,1707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0.00,0.00,0.00,0.00,1.00,0.00,0.20,127,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,http,SF,295,603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,25,0.00,0.00,0.00,0.00,1.00,0.00,0.12,37,255,1.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,normal.,null
