0,tcp,smtp,SF,2229,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,6,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1483,475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,14,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,910,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27,172,0.96,0.07,0.04,0.01,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,1676,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,157,0.84,0.10,0.03,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,65,0.06,0.11,0.06,0.03,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,15722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41,71,0.20,0.10,0.20,0.03,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,1718,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,47,31,0.66,0.11,0.02,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1177,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,53,164,0.49,0.11,0.02,0.02,0.00,0.00,0.06,0.04,normal.,null
1,tcp,smtp,SF,1901,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,48,99,0.65,0.08,0.02,0.03,0.02,0.01,0.00,0.00,normal.,null
1,tcp,smtp,SF,1975,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,66,158,0.59,0.06,0.02,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1207,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,5,0.02,0.37,0.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1356,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,186,53,0.28,0.06,0.01,0.00,0.00,0.00,0.01,0.02,normal.,null
0,tcp,smtp,SF,849,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,123,92,0.39,0.15,0.01,0.02,0.01,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,2955,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,80,117,0.71,0.05,0.01,0.02,0.00,0.00,0.04,0.07,normal.,null
0,tcp,smtp,SF,1219,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,116,149,0.39,0.06,0.01,0.01,0.00,0.00,0.03,0.02,normal.,null
0,tcp,smtp,SF,822,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,122,149,0.40,0.06,0.01,0.01,0.00,0.00,0.02,0.02,normal.,null
2,tcp,smtp,SF,710,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,99,67,0.68,0.04,0.01,0.00,0.00,0.00,0.02,0.03,normal.,null
1,tcp,smtp,SF,1949,473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,101,177,0.68,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,1810,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,75,146,0.73,0.08,0.03,0.01,0.01,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1407,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,137,150,0.42,0.05,0.01,0.01,0.00,0.00,0.02,0.02,normal.,null
0,tcp,smtp,SF,1244,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,130,138,0.52,0.05,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,93,37,0.23,0.05,0.23,0.05,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1308,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,104,178,0.69,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,2362,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,106,62,0.58,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,2943,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,255,8,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,2969,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,153,98,0.46,0.12,0.01,0.02,0.01,0.00,0.00,0.00,normal.,null
707,tcp,domain,SF,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,named.,null
1,tcp,smtp,SF,5862,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,84,139,0.74,0.05,0.01,0.01,0.00,0.00,0.05,0.03,normal.,null
0,tcp,smtp,SF,1105,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,222,77,0.35,0.05,0.00,0.00,0.00,0.00,0.00,0.01,normal.,null
0,tcp,smtp,SF,834,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,173,92,0.47,0.10,0.01,0.02,0.01,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,736,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,121,76,0.63,0.04,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1341,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,109,179,0.75,0.06,0.01,0.01,0.01,0.01,0.06,0.04,normal.,null
0,tcp,smtp,SF,1570,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,100,172,0.82,0.06,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,15471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,212,54,0.24,0.03,0.24,0.04,0.00,0.00,0.01,0.00,normal.,null
1,tcp,smtp,SF,4721,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,172,170,0.61,0.03,0.01,0.01,0.00,0.00,0.02,0.02,normal.,null
0,tcp,smtp,SF,1517,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,11,0.04,0.96,0.00,0.00,0.00,0.00,0.95,0.09,normal.,null
433,tcp,X11,SF,31645608,207796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,2,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,xlock.,null
0,tcp,ftp_data,SF,15722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,224,36,0.16,0.03,0.16,0.00,0.00,0.00,0.01,0.00,normal.,null
1,tcp,smtp,SF,1955,408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,137,178,0.85,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,ftp_data,SF,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,202,55,0.27,0.02,0.27,0.00,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1051,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,187,164,0.72,0.03,0.01,0.01,0.00,0.00,0.02,0.02,normal.,null
0,tcp,smtp,SF,874,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,196,137,0.70,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.,null
1,tcp,smtp,SF,1598,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,231,151,0.61,0.03,0.00,0.01,0.00,0.00,0.01,0.01,normal.,null
1,tcp,smtp,SF,802,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,146,184,0.86,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1396,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,210,135,0.62,0.02,0.00,0.01,0.00,0.01,0.00,0.00,normal.,null
247,tcp,X11,SF,1262796,15820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,1,0.00,0.71,0.00,0.00,0.00,0.00,0.69,0.00,xlock.,null
0,tcp,smtp,SF,868,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,167,1.00,0.00,1.00,0.02,0.00,0.00,0.00,0.02,normal.,null
0,tcp,smtp,SF,1430,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,119,0.50,1.00,0.50,0.02,0.00,0.00,0.00,0.00,normal.,null
0,tcp,smtp,SF,1993,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2,109,1.00,0.00,0.50,0.02,0.00,0.01,0.00,0.00,normal.,null
22,tcp,ftp_data,SF,6932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,4,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42,41,0.98,0.05,0.98,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,30,0.97,0.06,0.97,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23,22,0.96,0.09,0.96,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,50,0.98,0.04,0.98,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,23,0.96,0.08,0.96,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,4,0.80,0.40,0.80,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,66,65,0.98,0.03,0.98,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0.00,0.00,0.00,0.00,1.00,0.00,0.00,99,98,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,117,116,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,87,86,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,74,73,0.99,0.03,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,102,101,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,130,129,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,85,84,0.99,0.02,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,145,144,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,162,161,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,147,146,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,188,187,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,155,154,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,177,176,0.99,0.01,0.99,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,205,204,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,504,0.00,0.00,0.00,0.00,1.00,0.00,0.00,245,244,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,232,231,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,220,219,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,225,224,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,244,243,1.00,0.01,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,504,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,494,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,403,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,409,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,424,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,448,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf.,null
